0,22,0,2,0,0,0
0,24,0,2,0,0,4
0,19,0,2,0,0,1
0,21,0,2,0,0,0
0,28,0,2,0,0,5
0,21,0,2,0,0,3
0,23,0,2,0,0,3
0,21,0,2,0,0,2
0,27,0,2,0,0,0
0,19,0,2,0,0,0
0,23,0,2,0,0,4
0,24,0,3,0,0,2
0,27,0,2,0,0,7
0,25,0,2,0,0,5
0,23,0,2,5,0,5
0,22,0,2,0,0,2
0,26,0,3,0,0,2
0,23,0,2,0,0,4
0,31,0,2,0,0,9
0,21,0,2,0,0,0
0,25,0,3,0,0,2
0,21,0,2,0,0,0
0,19,0,2,1,0,2
0,22,0,2,0,0,2
0,22,0,2,0,0,3
0,27,0,2,0,0,6
0,29,0,2,0,0,5
0,28,0,2,0,0,7
0,23,0,2,0,0,0
0,21,0,2,0,0,0
0,21,0,2,0,0,3
0,27,0,2,0,0,6
0,21,0,2,0,0,1
0,22,0,2,0,0,3
0,25,0,2,0,0,5
0,28,0,2,0,0,7
0,28,0,2,0,0,7
0,18,0,2,0,0,0
0,21,0,2,0,0,0
0,25,0,2,0,0,5
0,19,0,2,0,0,1
0,28,0,2,0,0,6
0,27,0,2,0,0,4
0,25,0,2,0,0,5
0,26,0,2,0,0,5
0,23,0,2,0,0,0
0,27,0,2,0,0,6
0,30,0,2,0,0,9
0,24,0,2,0,0,6
0,21,0,2,0,0,0
0,21,0,2,0,0,0
0,21,0,2,0,0,3
0,23,0,2,0,0,3
0,26,0,2,0,0,5
0,22,0,2,0,0,0
0,36,2,2,0,0,14
0,29,0,3,0,0,5
0,29,0,2,0,0,0
0,20,0,2,0,0,0
0,21,0,2,0,0,0
0,31,0,2,0,0,9
0,23,0,3,0,0,3
0,23,0,2,5,0,5
0,24,0,2,0,0,5
0,25,0,3,0,0,0
0,25,0,2,0,0,5
0,23,0,2,0,0,0
0,21,0,2,0,0,3
0,24,0,2,0,0,5
0,20,0,2,0,0,2
0,26,0,2,0,0,0
0,23,0,2,2,0,4
0,24,0,2,0,0,3
0,24,0,2,0,0,3
0,23,0,3,0,0,0
0,28,0,2,0,0,8
0,21,0,2,0,0,2
0,24,0,3,0,0,2
0,22,0,2,0,0,0
0,18,0,2,0,0,1
0,27,0,2,0,0,6
0,29,0,3,0,0,0
0,31,0,2,0,0,8
0,24,0,2,0,0,5
0,25,0,2,0,0,3
0,22,0,2,0,0,3
0,22,0,2,0,0,2
0,21,0,2,0,0,3
0,28,0,2,0,0,0
0,28,0,2,0,0,4
0,22,0,2,1,0,4
0,21,0,2,0,0,2
0,20,0,2,0,0,2
0,23,0,2,0,0,0
0,27,0,2,0,0,6
0,23,0,2,0,0,0
0,27,0,2,0,0,6
0,22,0,2,0,0,3
0,25,0,3,0,0,2
0,27,0,2,0,0,5
0,21,0,2,0,0,3
0,31,0,2,0,0,8
0,19,0,2,0,0,2
0,21,0,2,0,0,0
0,23,0,2,0,0,4
0,24,0,2,0,0,5
0,21,0,2,0,0,3
0,26,0,2,0,0,6
0,24,0,2,0,0,5
0,23,0,2,0,0,4
0,25,0,3,0,0,2
0,27,0,2,0,0,6
0,23,0,2,1,0,4
0,24,0,2,0,0,4
0,20,0,2,0,0,1
0,22,0,2,0,0,3
0,20,0,2,0,0,1
0,23,0,2,0,0,5
0,24,0,2,0,0,0
0,21,0,2,0,0,3
0,23,0,2,0,0,4
0,26,0,2,0,0,5
0,31,0,3,0,0,6
0,30,0,2,0,0,6
0,22,0,2,0,0,3
0,22,0,3,0,0,1
0,26,0,2,0,0,3
0,25,0,2,0,0,5
0,20,0,2,0,0,3
0,21,0,2,0,0,0
0,19,0,2,0,0,1
0,22,0,2,0,0,0
0,18,0,2,0,0,0
0,27,0,2,0,0,5
0,23,0,2,0,0,4
0,25,0,2,0,0,5
0,19,0,2,0,0,2
0,26,0,3,0,0,0
0,20,0,2,0,0,2
0,23,0,2,0,0,4
0,25,0,2,0,0,5
0,24,0,2,0,0,4
0,19,0,2,0,0,0
0,25,0,2,0,0,5
0,19,0,2,0,0,0
0,26,0,2,0,0,5
0,19,0,2,0,0,2
0,18,0,2,1,0,1
0,25,0,2,0,0,0
0,39,0,2,0,0,13
0,20,0,2,0,0,2
0,24,0,2,0,0,4
0,20,0,2,0,0,3
0,20,0,2,0,0,2
0,26,0,2,0,0,6
0,21,0,2,0,0,0
0,20,0,2,1,0,2
0,24,0,2,0,0,0
0,24,0,2,0,0,0
0,29,0,2,0,0,8
0,18,0,2,0,0,1
0,24,0,2,0,0,4
0,19,0,2,1,0,2
0,28,0,2,0,0,3
0,28,0,2,0,0,8
0,18,0,2,1,0,2
0,24,0,2,0,0,4
0,24,0,2,0,0,4
0,21,0,2,0,0,3
0,26,0,2,0,0,7
0,22,0,3,2,0,2
0,23,0,2,1,0,4
0,28,0,2,0,0,8
0,21,0,2,0,0,3
0,19,0,2,1,0,2
0,23,0,2,0,0,0
0,24,0,2,0,0,5
0,28,0,2,0,0,7
0,17,0,2,0,0,0
0,24,0,2,0,0,4
0,19,0,2,0,0,2
0,28,0,2,0,0,5
0,22,0,2,0,0,2
0,28,0,2,0,0,7
0,25,0,2,0,0,4
0,25,0,3,0,0,4
0,24,0,2,0,0,5
0,22,0,3,0,0,2
0,23,0,2,1,0,4
0,20,0,2,0,0,2
0,21,0,2,0,0,2
0,28,0,2,0,0,7
0,22,0,2,0,0,0
0,22,0,2,0,0,4
0,22,0,2,0,0,4
0,24,0,3,0,0,0
0,19,0,2,0,0,1
0,23,0,2,0,0,0
0,18,0,2,0,0,2
0,19,0,2,0,0,2
0,21,0,2,0,0,2
0,23,0,2,0,0,3
0,22,0,2,0,0,0
0,25,0,2,0,0,5
0,24,0,2,0,0,4
0,22,0,2,0,0,0
0,22,0,2,0,0,4
0,24,0,2,0,0,4
0,25,0,2,0,0,6
0,27,0,2,0,0,7
0,20,0,2,0,0,2
0,23,0,2,0,0,4
0,20,0,2,0,0,3
0,19,0,2,0,0,2
0,22,0,2,0,0,3
0,19,0,2,0,0,1
0,25,0,2,0,0,4
0,27,0,2,0,0,7
0,20,0,2,0,0,3
0,37,0,3,0,0,12
0,22,0,2,0,0,2
0,24,0,2,0,0,3
0,30,0,3,0,0,7
0,22,0,3,0,0,0
0,18,0,2,0,0,0
0,18,0,2,0,0,1
0,27,1,2,1,0,5
0,29,0,2,0,0,7
0,23,0,2,0,0,5
0,22,0,2,0,0,2
0,22,0,2,0,0,3
0,27,0,2,0,0,7
0,25,1,2,0,0,5
0,27,0,2,0,0,0
0,19,0,2,0,0,1
0,23,0,2,0,0,4
0,21,0,2,0,0,2
0,26,0,3,0,0,4
0,17,0,2,0,0,1
0,22,0,2,0,0,2
0,21,0,2,0,0,0
0,19,0,2,0,0,1
0,24,0,2,0,0,0
0,22,0,2,0,0,4
0,22,0,2,0,0,2
0,26,0,3,0,0,4
0,21,0,3,0,0,1
0,22,0,2,0,0,4
0,20,0,2,0,0,3
0,25,0,2,0,0,4
0,19,0,2,0,0,0
0,22,0,2,0,0,4
0,26,0,2,1,0,6
0,24,0,2,0,0,5
0,22,0,2,0,0,3
0,23,0,2,2,0,4
0,22,0,2,0,0,3
0,24,0,2,0,0,3
0,22,0,2,0,0,3
0,24,0,2,0,0,4
0,19,0,2,0,0,0
0,21,0,2,0,0,3
0,19,0,2,2,0,2
0,21,0,2,0,0,0
0,23,0,2,0,0,4
0,22,0,2,0,0,2
0,18,0,2,0,0,1
0,25,0,2,0,0,0
0,25,0,2,0,0,5
0,28,0,2,0,0,7
0,19,0,2,0,0,0
0,22,0,2,0,0,3
0,22,0,2,0,0,4
0,26,0,3,0,0,4
0,24,0,2,1,0,5
0,21,0,2,0,0,3
0,17,0,2,0,0,1
0,25,0,3,0,0,4
0,30,0,2,0,0,8
0,27,0,2,0,0,7
0,27,0,3,0,0,5
0,22,0,2,0,0,4
0,32,0,3,0,0,6
0,26,1,2,0,0,7
0,20,0,2,0,0,0
0,20,0,2,0,0,3
0,20,0,2,0,0,1
0,23,0,2,0,0,4
0,17,0,2,0,0,1
0,21,0,2,0,0,2
0,29,0,2,0,0,8
0,27,0,3,0,0,4
0,23,0,2,0,0,3
0,21,0,2,0,0,2
0,28,0,2,0,0,7
0,19,0,2,0,0,2
0,29,0,2,4,0,8
0,24,0,2,0,0,4
0,19,0,2,0,0,2
0,21,0,2,0,0,2
0,22,0,2,0,0,3
0,26,0,2,0,0,6
0,20,0,2,0,0,2
0,25,0,3,0,0,0
0,18,0,2,0,0,2
0,24,0,2,0,0,3
0,25,0,3,0,0,0
0,27,0,3,1,0,1
0,27,0,2,0,0,4
0,21,0,2,0,0,0
0,24,0,2,0,0,3
0,23,0,2,0,0,4
0,20,0,2,0,0,2
0,24,0,2,0,0,4
0,28,0,2,0,0,7
0,26,0,2,0,0,5
0,26,0,3,0,0,0
0,23,0,2,0,0,4
0,29,0,2,0,0,8
0,25,0,2,0,0,5
0,20,0,2,0,0,2
0,26,0,2,0,0,6
0,19,0,2,0,0,1
0,25,0,2,0,0,3
0,24,0,2,0,0,5
0,23,0,2,0,0,2
0,21,0,2,0,0,3
0,33,0,2,0,0,10
0,22,0,2,0,0,3
0,26,0,2,0,0,5
0,23,0,3,0,0,2
0,22,0,2,0,0,0
0,26,0,2,0,0,6
0,23,0,2,0,0,4
0,26,0,2,0,0,6
0,25,0,3,0,0,0
0,21,0,2,0,0,3
0,22,0,2,0,0,3
0,26,0,2,0,0,5
0,21,0,2,0,0,0
0,21,0,2,0,0,0
0,21,0,2,0,0,2
0,25,0,2,0,0,6
0,24,0,2,0,0,4
0,21,0,2,0,0,3
0,23,0,2,0,0,5
0,23,0,2,0,0,4
0,19,0,2,0,0,2
0,24,0,2,0,0,0
0,25,0,2,0,0,5
0,22,0,2,0,0,2
0,20,0,2,0,0,0
0,30,0,2,0,0,8
0,24,0,2,0,0,0
0,22,0,2,0,0,3
0,23,0,2,0,0,4
0,23,0,2,0,0,3
0,30,0,2,0,0,9
0,20,0,2,0,0,2
0,24,0,2,0,0,0
0,23,0,2,1,0,5
0,27,0,2,0,0,0
0,21,0,2,0,0,3
0,23,0,2,1,0,3
0,24,0,2,0,0,0
0,27,0,2,0,0,5
0,21,0,2,0,0,2
0,22,0,2,0,0,4
0,28,0,2,0,0,6
0,21,0,2,0,0,2
0,24,0,2,0,0,4
0,23,0,2,0,0,3
0,25,0,2,0,0,4
0,26,0,2,0,0,0
0,25,0,3,0,0,3
0,21,0,2,0,0,1
0,25,0,2,0,0,4
0,20,0,2,4,0,3
0,34,0,2,0,0,13
0,27,0,2,0,0,5
0,19,0,2,0,0,2
0,20,0,2,0,0,3
0,20,0,2,0,0,2
0,19,0,2,0,0,0
0,21,0,2,0,0,3
0,28,0,2,0,0,7
0,22,0,2,0,0,3
0,27,0,2,0,0,6
0,21,0,2,0,0,3
0,23,0,3,0,0,0
0,24,0,2,0,0,4
0,21,0,2,0,0,3
0,19,0,2,0,0,2
0,24,0,2,0,0,4
0,22,0,2,0,0,0
0,21,0,2,0,0,2
0,19,0,2,0,0,0
0,25,0,2,0,0,5
0,18,0,2,0,0,1
0,27,0,2,0,0,0
0,24,0,2,0,0,4
0,23,0,2,0,0,3
0,22,0,2,0,0,4
0,21,0,2,2,0,3
0,24,0,2,0,0,0
0,22,0,2,0,0,3
0,27,0,2,0,0,3
0,27,0,2,0,0,6
0,20,0,2,0,0,2
0,26,0,2,0,0,2
0,27,0,2,0,0,0
0,22,0,2,0,0,3
0,27,0,2,0,0,6
0,18,0,2,0,0,1
0,31,0,2,0,0,9
0,22,0,2,0,0,3
0,19,0,2,0,0,0
0,24,0,2,0,0,4
0,23,0,2,0,0,3
0,17,0,2,0,0,1
0,24,0,2,0,0,0
0,25,1,2,0,0,3
0,25,0,2,0,0,5
0,25,0,2,0,0,0
0,23,0,2,0,0,4
0,29,0,2,0,0,0
0,21,0,2,0,0,0
0,25,0,2,0,0,4
0,23,0,2,0,0,4
0,20,0,2,0,0,2
0,24,0,2,0,0,4
0,24,0,2,0,0,5
0,28,0,3,0,0,0
0,19,0,2,0,0,2
0,21,0,2,0,0,1
0,26,0,2,0,0,0
0,21,0,2,0,0,3
0,22,0,2,0,0,2
0,27,0,2,0,0,7
0,26,0,2,0,0,7
0,25,0,2,0,0,5
0,26,0,2,0,0,6
0,25,0,2,0,0,5
0,23,0,2,0,0,4
0,21,0,2,0,0,0
0,21,0,2,0,0,0
0,27,0,2,0,0,6
0,27,0,3,0,0,1
0,24,0,2,0,0,4
0,26,0,2,0,0,4
0,19,0,2,0,0,2
0,23,0,2,0,0,5
0,23,0,2,0,0,5
0,20,0,2,0,0,3
0,24,0,2,0,0,5
0,22,0,2,0,0,4
0,19,0,2,0,0,0
0,22,0,2,0,0,3
0,40,0,2,0,0,15
0,24,0,2,0,0,0
0,26,0,3,0,0,4
0,21,0,2,0,0,2
0,24,0,2,0,0,3
0,23,0,2,0,0,3
0,29,0,2,0,0,5
0,20,0,2,0,0,2
0,23,0,2,0,0,2
0,27,1,2,0,0,7
0,23,0,3,0,0,1
0,24,0,3,1,0,0
0,24,0,2,0,0,0
0,20,0,2,0,0,2
0,24,0,2,0,0,5
0,17,0,2,2,0,0
0,21,0,2,0,0,0
0,29,0,2,0,0,7
0,25,0,2,0,0,5
0,19,0,2,0,0,2
0,28,0,2,0,0,7
0,23,0,2,0,0,4
0,26,0,2,0,0,5
0,27,0,3,0,0,4
0,23,0,2,0,0,4
0,24,0,2,0,0,5
0,22,0,2,0,0,3
0,21,0,2,0,0,2
0,21,0,2,1,0,3
0,20,0,2,0,0,2
0,20,0,2,0,0,0
0,26,0,2,0,0,6
0,25,0,2,0,0,4
0,31,0,2,0,0,9
0,23,0,2,0,0,5
0,19,0,2,0,0,2
0,31,0,2,0,0,8
0,28,0,2,0,0,0
0,25,0,2,0,0,5
0,23,0,2,0,0,3
0,24,0,2,0,0,1
0,19,0,2,0,0,2
0,27,1,2,0,0,6
0,19,0,2,0,0,1
0,22,0,2,0,0,4
0,27,0,2,0,0,6
0,28,0,2,0,0,7
0,23,0,2,0,0,3
0,20,0,2,0,0,2
0,29,0,2,0,0,5
0,18,0,2,0,0,2
0,24,0,3,0,0,3
0,18,0,2,0,0,1
0,30,1,2,0,0,9
0,19,0,2,3,0,2
0,27,0,3,0,0,5
0,25,0,2,0,0,0
0,23,0,2,0,0,4
0,19,0,2,0,0,0
0,18,0,2,0,0,2
0,22,0,2,2,0,2
0,30,1,2,0,0,8
0,24,0,2,0,0,5
0,28,1,2,0,0,8
0,28,1,2,0,0,5
0,25,0,3,0,0,0
0,22,0,2,0,0,1
0,24,0,2,0,0,3
0,22,0,2,0,0,3
0,25,0,2,0,0,5
0,25,0,3,0,0,0
0,20,0,2,0,0,2
0,22,0,2,0,0,4
0,25,0,2,0,0,5
0,19,0,2,0,0,2
0,27,0,2,0,0,6
0,21,0,2,2,0,2
0,36,0,2,0,0,12
0,25,0,2,0,0,5
0,33,0,2,0,0,9
0,26,0,2,0,0,6
0,17,0,2,0,0,1
0,18,0,2,0,0,0
0,24,0,3,0,0,3
0,26,0,3,0,0,4
0,31,0,2,0,0,0
0,22,0,2,0,0,3
0,26,0,2,0,0,6
0,21,0,2,0,0,2
0,25,0,2,0,0,6
0,21,0,2,1,0,3
0,23,0,2,0,0,4
0,21,0,2,0,0,2
0,19,0,2,0,0,2
0,25,0,2,0,0,5
0,21,0,2,0,0,3
0,21,0,2,0,0,3
0,21,0,2,0,0,3
0,29,0,2,0,0,0
0,22,0,2,0,0,2
0,29,0,2,0,0,7
0,32,0,2,2,0,11
0,29,0,2,0,0,6
0,19,0,2,0,0,0
0,21,0,2,0,0,3
0,24,0,2,0,0,4
0,21,0,2,0,0,3
0,25,0,2,0,0,6
0,28,0,2,0,0,7
0,28,0,2,0,0,7
0,27,1,2,0,0,5
0,24,0,2,0,0,4
0,25,0,2,0,0,5
0,23,0,2,0,0,4
0,30,0,2,0,0,0
0,23,0,2,0,0,3
0,25,0,2,0,0,5
0,25,0,3,0,0,4
0,28,0,2,0,0,7
0,20,0,2,0,0,2
0,23,0,2,0,0,4
0,22,0,2,0,0,4
0,25,0,2,0,0,5
0,21,0,2,0,0,3
0,21,0,2,0,0,3
0,28,0,2,0,0,6
0,21,0,2,0,0,2
0,26,0,2,0,0,5
0,28,0,2,0,0,7
0,21,0,2,0,0,0
0,25,0,3,0,0,0
0,21,0,2,0,0,2
0,22,0,2,0,0,2
0,19,0,2,0,0,1
0,31,0,2,0,0,8
0,26,0,2,0,0,6
0,22,0,2,3,0,3
0,18,0,2,0,0,1
0,26,0,2,0,0,3
0,24,1,2,0,0,4
0,22,0,2,0,0,0
0,21,0,2,0,0,2
0,20,0,2,0,0,2
0,25,0,2,0,0,6
0,30,0,2,0,0,9
0,22,0,3,2,0,2
0,23,0,3,0,0,2
0,22,0,2,0,0,0
0,24,0,2,0,0,3
0,22,0,2,0,0,3
0,25,0,2,0,0,5
0,21,0,2,0,0,2
0,26,0,2,0,0,5
0,24,0,2,0,0,4
0,20,0,2,0,0,2
0,25,0,2,0,0,3
0,25,0,2,0,0,5
0,20,0,2,0,0,3
0,24,0,3,0,0,2
0,20,0,2,0,0,2
0,26,0,2,0,0,3
0,29,0,3,0,0,0
0,22,0,2,0,0,3
0,22,0,2,0,0,3
0,24,0,2,0,0,5
0,22,0,2,0,0,3
0,27,0,2,0,0,6
0,27,0,2,0,0,0
0,26,0,2,1,0,6
0,26,0,2,0,0,4
0,23,0,2,0,0,3
0,26,0,2,0,0,6
0,28,0,3,1,0,6
0,25,0,3,0,0,3
0,27,0,3,0,0,4
0,24,0,2,0,0,5
0,34,0,2,0,0,10
0,23,0,2,0,0,4
0,22,0,2,0,0,3
0,27,1,2,0,0,5
0,22,0,2,0,0,3
0,21,0,2,0,0,2
0,22,0,2,0,0,3
0,26,0,2,0,0,5
0,28,0,2,0,0,7
0,25,0,2,0,0,5
0,25,0,2,2,0,3
0,25,0,2,0,0,5
0,22,0,2,0,0,4
0,22,0,2,0,0,2
0,27,0,3,0,0,4
0,20,0,2,0,0,0
0,25,0,2,0,0,3
0,21,0,2,0,0,2
0,23,0,2,2,0,4
0,22,0,2,2,0,3
0,24,0,2,0,0,6
0,21,0,2,0,0,2
0,21,0,2,2,0,2
0,31,0,3,0,0,5
0,25,0,3,0,0,0
0,29,0,3,0,0,3
0,19,0,2,0,0,0
0,25,0,2,3,0,5
0,18,0,2,0,0,0
0,22,0,2,0,0,3
0,33,0,2,0,0,10
0,23,0,2,0,0,4
0,26,0,2,0,0,5
0,27,0,2,0,0,5
0,26,0,2,0,0,5
0,25,0,2,0,0,4
0,23,0,2,0,0,2
0,23,0,2,0,0,3
0,27,1,2,0,0,6
0,22,0,2,3,0,4
0,22,0,3,0,0,0
0,22,0,2,0,0,4
0,26,0,2,0,0,5
0,25,0,2,0,0,5
0,25,0,2,0,0,6
0,21,0,2,0,0,3
0,25,0,2,0,0,6
0,22,0,2,0,0,4
0,30,1,2,0,0,8
0,24,0,2,0,0,0
0,25,0,3,0,0,0
0,20,0,2,0,0,0
0,27,0,3,0,0,0
0,23,0,2,0,0,0
0,23,0,2,0,0,4
0,29,1,2,0,0,8
0,25,0,2,0,0,5
0,19,0,2,0,0,2
0,24,0,2,0,0,5
0,25,1,2,0,0,5
0,24,0,2,0,0,2
0,29,0,2,0,0,8
0,24,0,3,0,0,3
0,25,0,2,0,0,5
0,25,0,3,0,0,3
0,21,0,2,0,0,3
0,23,0,2,0,0,3
0,19,0,2,0,0,1
0,26,0,3,0,0,0
0,22,0,2,0,0,2
0,24,0,3,0,0,3
0,26,0,3,0,0,2
0,21,0,2,0,0,2
0,27,0,2,0,0,6
0,19,0,2,0,0,3
0,24,0,2,1,0,5
0,28,0,2,0,0,7
0,24,0,2,0,0,4
0,22,0,2,0,0,3
0,25,0,3,0,0,0
0,24,0,2,0,0,4
0,22,0,2,0,0,3
0,18,0,2,0,0,2
0,30,0,2,0,0,9
0,18,0,2,0,0,1
0,24,1,2,1,0,6
0,25,0,2,0,0,4
0,18,0,2,0,0,0
0,22,0,2,0,0,4
0,28,0,2,0,0,7
0,20,0,2,0,0,3
0,26,0,2,0,0,5
0,30,0,2,0,0,9
0,23,0,2,0,0,4
0,26,0,2,0,0,0
0,21,0,2,0,0,2
0,25,0,2,0,0,3
0,25,1,2,0,0,6
0,18,0,2,0,0,1
0,22,0,2,0,0,3
0,22,0,2,0,0,2
0,24,0,2,0,0,4
0,25,0,3,0,0,0
0,24,0,3,0,0,2
0,18,0,2,0,0,0
0,20,0,2,0,0,0
0,20,0,2,0,0,0
0,18,0,2,0,0,1
0,27,0,2,0,0,6
0,27,0,2,0,0,6
0,25,0,2,0,0,0
0,26,0,2,0,0,3
0,24,0,3,0,0,3
0,24,0,2,0,0,5
0,20,0,2,0,0,2
0,28,0,3,0,0,0
0,23,0,2,0,0,3
0,26,0,2,0,0,6
0,21,0,2,0,0,3
0,25,0,2,0,0,4
0,23,0,2,0,0,3
0,27,1,2,1,0,7
0,33,0,2,0,0,0
0,21,0,2,0,0,3
0,21,0,2,0,0,1
0,22,0,2,0,0,0
0,26,0,2,0,0,6
0,19,0,2,0,0,2
0,26,0,2,0,0,4
0,24,0,2,0,0,4
0,21,0,2,0,0,0
0,24,0,2,0,0,2
0,23,0,2,0,0,4
0,28,1,2,0,0,7
0,25,0,2,0,0,5
0,18,0,2,0,0,2
0,30,0,2,0,0,8
0,16,0,2,0,0,1
0,26,0,2,0,0,5
0,26,0,2,0,0,0
0,19,0,2,0,0,2
0,32,0,2,0,0,9
0,28,0,2,0,0,7
0,21,0,2,0,0,0
0,26,0,3,0,0,3
0,20,0,2,0,0,3
0,26,0,2,0,0,6
0,18,0,2,0,0,1
0,26,0,2,0,0,5
0,24,1,3,0,0,3
0,29,0,2,0,0,8
0,22,0,2,0,0,2
0,23,0,2,0,0,4
0,27,0,2,0,0,5
0,27,0,2,0,0,4
0,24,0,2,0,0,4
0,25,0,2,0,0,5
0,29,0,2,0,0,7
0,19,0,2,0,0,1
0,21,0,2,0,0,3
0,30,0,2,0,0,6
0,22,0,2,4,0,4
0,23,0,2,0,0,4
0,26,0,2,0,0,4
0,26,0,2,0,0,5
0,24,0,2,0,0,5
0,23,0,2,0,0,4
0,27,0,2,0,0,5
0,22,0,2,0,0,0
0,30,0,2,0,0,9
0,34,0,2,0,0,0
0,27,0,3,0,0,0
0,26,0,3,0,0,4
0,28,0,3,0,0,5
0,28,0,3,0,0,0
0,27,0,2,0,0,6
0,25,1,2,0,0,5
0,24,0,2,0,0,4
0,20,0,2,0,0,2
0,28,0,2,0,0,5
0,29,0,3,0,0,0
0,27,0,3,0,0,0
0,29,0,2,0,0,8
0,18,0,2,0,0,1
0,24,0,2,0,0,4
0,19,0,2,0,0,2
0,27,0,2,2,0,7
0,21,0,3,0,0,1
0,24,0,2,0,0,4
0,31,1,2,0,0,5
0,22,0,2,0,0,0
0,22,0,2,0,0,3
0,21,0,2,0,0,3
0,23,0,2,0,0,0
0,18,0,2,0,0,2
0,32,0,2,0,0,10
0,32,0,3,0,0,0
0,22,0,2,0,0,3
0,23,0,2,0,0,4
0,25,0,2,0,0,5
0,26,0,2,0,0,5
0,24,0,2,0,0,3
0,20,0,2,0,0,2
0,27,0,2,2,0,7
0,22,0,2,0,0,4
0,20,0,2,0,0,2
0,23,0,2,0,0,4
0,23,1,2,0,0,3
0,27,0,2,0,0,5
0,26,0,2,0,0,0
0,24,0,2,2,0,5
